,ensembl_gene_id,log2FoldChange,padj,-log10(padj),hgnc_symbol
2522,ENSG00000085063,-0.3056515402439315,0.0726514389144989,1.1387557797632295,CD59
2523,ENSG00000138760,0.098798386607061,0.4368343164061695,0.3596832520788722,SCARB2
2524,ENSG00000205238,0.2247568120897322,0.5119018684131128,0.2908132852963575,SPDYE2
2525,ENSG00000260495,0.081600974357522,0.8350910958230208,0.0782661469650768,
2526,ENSG00000124356,0.0647413813581055,0.5230015564309497,0.2814970186884292,STAMBP
2527,ENSG00000269821,0.1810364815777512,0.578400888174032,0.2377710488242017,KCNQ1OT1
2528,ENSG00000176723,-0.267812266216559,0.156772388379522,0.8047304252635651,ZNF843
2529,ENSG00000196914,-0.1143594571303049,0.4820848199899153,0.3168765434773924,ARHGEF12
2530,ENSG00000100883,-0.0706498335870536,0.6929815350366961,0.1592783373052342,SRP54
2531,ENSG00000165905,0.1694546697554618,0.6499666421634677,0.1871089318126594,LARGE2
2532,ENSG00000088451,0.0791406123706306,0.6462645833924858,0.1895896436420261,TGDS
2533,ENSG00000253729,0.3072994386851772,0.0676141244401943,1.1699625714298891,PRKDC
2534,ENSG00000151773,-0.1745100671748654,0.3839604390933166,0.4157135203422544,CCDC122
2535,ENSG00000271789,-0.014590853979664,0.9709390537457456,0.012808030084396,
2536,ENSG00000175768,0.1501470518987686,0.486463090041342,0.312950105857048,TOMM5
2537,ENSG00000269925,-0.0414740694595755,0.8878225252112716,0.05167384055546,
2538,ENSG00000198838,-0.3275102820047389,0.1770277748729731,0.7519585894136511,RYR3
2539,ENSG00000272950,0.0542065496748509,0.8945594639215896,0.0483907853429203,
2540,ENSG00000185303,-0.3413547155488278,0.5540948020670536,0.2564159239137007,SFTPA2
2541,ENSG00000145217,0.1081985600869683,0.6228986039921743,0.2055826424428838,SLC26A1
2542,ENSG00000163703,-0.0650267046941421,0.7618101846592134,0.118153225542584,CRELD1
2543,ENSG00000130254,0.0572278348090949,0.6718980430679462,0.1726966238098484,SAFB2
2544,ENSG00000259994,-0.0343937828826473,0.8868718149147334,0.0521391469080373,
2545,ENSG00000143199,-0.4113983524198976,0.1810517988231907,0.7421971559333834,ADCY10
2546,ENSG00000163873,-0.1615974020083684,0.7475797627228415,0.1263424636559096,GRIK3
2547,ENSG00000167232,-0.0749329571170009,0.7775486139465541,0.1092724484635541,ZNF91
2548,ENSG00000246859,-0.2101339096549329,0.5117328743805969,0.2909566824934138,STARD4-AS1
2549,ENSG00000256148,-0.1717762377448268,0.6534983584293477,0.1847554990183586,
2550,ENSG00000272240,-0.2486818204575619,0.3008035122007798,0.5217170972010301,
2551,ENSG00000110871,0.0273383441431808,0.8875207447378636,0.0518214870391885,COQ5
2552,ENSG00000051341,0.6450496820353475,0.0033701052519107,2.4723565354460915,POLQ
2553,ENSG00000168772,-0.6161368249367923,0.0299894784808358,1.52303108658674,CXXC4
2554,ENSG00000154721,-0.3066365649120713,0.0934391507130272,1.0294711176024167,JAM2
2555,ENSG00000286619,-0.3523139239996543,0.5416749997872347,0.2662612081731839,PM20D1-AS1
2556,ENSG00000119686,0.0876187853870212,0.704822974200504,0.1519199482312379,FLVCR2
2557,ENSG00000228663,0.3832036084554319,0.2368089960018824,0.625601803470372,PSMD10P1
2558,ENSG00000260996,0.0153832617000653,0.9652403590893284,0.0153645274560139,
2559,ENSG00000185246,0.051251349900485,0.7527967785883666,0.1233222480349569,PRPF39
2560,ENSG00000198788,-0.1425019159087053,0.8671517365978876,0.06190490183026,MUC2
2561,ENSG00000170260,0.209338987958585,0.034538902357076,1.4616914683852258,ZNF212
2562,ENSG00000197457,0.8458825616739762,0.0002809317325601,3.551399202423803,STMN3
2563,ENSG00000272405,-0.0647971003088017,0.9217525795239734,0.0353856383473299,
2564,ENSG00000102572,-0.0749858392357556,0.6705026036328435,0.1735995313974957,STK24
2565,ENSG00000117395,0.1342956255750634,0.3384114514575685,0.470554949354393,EBNA1BP2
2566,ENSG00000198744,-1.398344592604536,1.446078832443983e-06,5.839808030995704,MTCO3P12
2567,ENSG00000276566,-0.717825242482713,0.1777249780851755,0.7502515306514926,IGKV1D-13
2568,ENSG00000171793,0.0998955951120152,0.6087377972228243,0.2155697315709994,CTPS1
2569,ENSG00000163517,-0.3110892763565236,0.0296624209727228,1.527793405830015,HDAC11
2570,ENSG00000131668,-1.3433010825036753,0.0225431514129269,1.6469853719822138,BARX1
2571,ENSG00000172765,-0.0884975176246801,0.4501723262554096,0.3466212061901721,TMCC1
2572,ENSG00000065833,-0.0681044418586831,0.8527494281235654,0.0691785631698916,ME1
2573,ENSG00000100462,-0.0032462640088905,0.9882444129708524,0.0051356322572284,PRMT5
2574,ENSG00000257222,0.1234427794272897,0.6744086161770206,0.1710768898450109,
2575,ENSG00000104529,-0.0587530024330947,0.7274220671860603,0.1382135282582521,EEF1D
2576,ENSG00000154222,-0.0543715289545716,0.6693792469476568,0.1743277563879067,CC2D1B
2577,ENSG00000162747,0.2307603977377779,0.562251378197313,0.2500694713431894,FCGR3B
2578,ENSG00000134318,-0.2043382941892575,0.1459292656014252,0.8358576031397114,ROCK2
2579,ENSG00000228477,-0.8669822456618801,0.0004874977458858,3.312027388071313,
2580,ENSG00000243290,0.1429563012088951,0.7733946419358838,0.1115988410368607,IGKV1-12
2581,ENSG00000168421,0.100475021689604,0.7330050343278101,0.1348930425849568,RHOH
2582,ENSG00000231084,-0.2498029221035358,0.1117698876200459,0.951675185733522,RPL22P24
2583,ENSG00000242866,-0.3066326393276244,0.5306902877524418,0.2751588603904337,STRC
2584,ENSG00000163568,1.371152677439713,1.4718829949761028e-05,4.832126712183231,AIM2
2585,ENSG00000079332,-0.0871590908926118,0.3631817783650388,0.4398759491213047,SAR1A
2586,ENSG00000150687,0.0202566770733606,0.949979359029682,0.0222858308763063,PRSS23
2587,ENSG00000279518,-0.6689171237104281,0.0509266520692746,1.2930548735122471,
2588,ENSG00000110711,0.178082857779094,0.2746389736674939,0.5612378325482867,AIP
2589,ENSG00000128185,0.1227945538637104,0.5075867085236776,0.2944897587018396,DGCR6L
2590,ENSG00000226287,-0.0394941493854991,0.9020323374547076,0.0447778929165946,TMEM191A
2591,ENSG00000104679,-0.0881908273479946,0.564422567607046,0.2483956299437914,R3HCC1
2592,ENSG00000050748,-0.169195377882284,0.199069756836523,0.7009947140392445,MAPK9
2593,ENSG00000181135,-0.0011972185113449,0.9953584214071016,0.0020205047720299,ZNF707
2594,ENSG00000123965,0.2431887887445842,0.2454163055615019,0.6100965859442495,PMS2P5
2595,ENSG00000154764,-0.2067252602624129,0.7676400492981198,0.1148423753442639,WNT7A
2596,ENSG00000159363,-0.0278321484012581,0.8921766057506975,0.049549168817541,ATP13A2
2597,ENSG00000154217,-0.1116445076072034,0.7036662045030623,0.1526333066538379,PITPNC1
2598,ENSG00000172247,0.2084877050847685,0.6015843242836528,0.2207034888489381,C1QTNF4
2599,ENSG00000142149,-0.7103492262574156,0.0257104378831404,1.5898905266783303,HUNK
2600,ENSG00000114656,0.3126890384799566,0.194819784976963,0.7103669403218915,CFAP92
2601,ENSG00000131398,0.0490047724718399,0.8728738158314132,0.059048534128337,KCNC3
2602,ENSG00000164024,0.0753115941079455,0.5051971398472428,0.2965391168500323,METAP1
2603,ENSG00000196352,-0.4476260911185599,0.0855487694620864,1.0677862329921872,CD55
2604,ENSG00000128487,-0.2984716338148845,0.1124366772954861,0.9490919970521214,SPECC1
2605,ENSG00000149050,-0.3112098776348057,0.2017327307234709,0.6952236326778103,ZNF214
2606,ENSG00000204179,0.1477003167863183,0.7991165224571352,0.0973898898092794,PTPN20
2607,ENSG00000117519,0.2191482067271003,0.1921081694913951,0.716454166165936,CNN3
2608,ENSG00000149532,0.0809554482281523,0.3848151029760706,0.4147478913887681,CPSF7
2609,ENSG00000144909,0.0874297917997764,0.457163033483682,0.3399288942065844,OSBPL11
2610,ENSG00000206530,-0.2447449412734768,0.3402945527300809,0.4681450028236787,CFAP44
2611,ENSG00000218018,-0.0148553263710062,0.9579485158913424,0.0186578310729426,RBM38-AS1
2612,ENSG00000279162,0.1615567519340109,0.6932479359665373,0.1591114147896647,
2613,ENSG00000231064,0.0245970057550529,0.9454376235739306,0.0243671189937302,THBS3-AS1
2614,ENSG00000203760,0.5828188763553196,0.0068968804677294,2.1613473008568382,CENPW
2615,ENSG00000102575,0.2238896109076295,0.3197096320061178,0.4952442793864519,ACP5
2616,ENSG00000204934,0.3903890311955129,0.0844923141995559,1.0731827946305736,ATP6V0E2-AS1
2617,ENSG00000067113,0.1331928630361601,0.53899101807862,0.2684184719772578,PLPP1
2618,ENSG00000233560,0.1408366356009728,0.619964269852625,0.2076333392968882,KRT8P39
2619,ENSG00000163191,-0.0021603110505501,0.9934861152245126,0.0028381981299225,S100A11
2620,ENSG00000273619,0.3031502212416987,0.2041549358447962,0.6900401156956971,RPS21-DT
2621,ENSG00000184809,-1.0291627649377064,0.0343381030356656,1.4642237005524574,B3GALT5-AS1
2622,ENSG00000224950,-0.1483781067453198,0.5781399924900403,0.2379669875233454,
2623,ENSG00000179598,-0.0703924198395277,0.7491581579524843,0.1254264868731534,PLD6
2624,ENSG00000011405,-0.0451358067480776,0.8144322106076864,0.0891450584202036,PIK3C2A
2625,ENSG00000092621,0.1564023982801868,0.7193993528103226,0.1430299572195261,PHGDH
2626,ENSG00000071242,-0.3503790650064857,0.0689576365172094,1.1614176321184402,RPS6KA2
2627,ENSG00000111728,-0.3564197836948118,0.1919614471436744,0.7167859847026119,ST8SIA1
2628,ENSG00000174837,-0.0809384991798236,0.8540180624771445,0.0685329438880465,ADGRE1
2629,ENSG00000159905,0.0471701513618655,0.8866948082630516,0.0522258343900142,ZNF221
2630,ENSG00000167925,-0.0896525850811583,0.6528512566320716,0.1851857556043943,GHDC
2631,ENSG00000268543,-0.0303407999647309,0.91334331538875,0.0393659454088777,
2632,ENSG00000186868,1.4304607058632968,1.8614713990754984e-06,5.730143632192896,MAPT
2633,ENSG00000101596,0.0080879591888572,0.975503261661999,0.0107712741736764,SMCHD1
2634,ENSG00000149968,-0.3323934446510807,0.5423395752154868,0.2657287033819869,MMP3
2635,ENSG00000185986,0.1730764352530245,0.6307669192272638,0.2001310914588377,SDHAP3
2636,ENSG00000255337,0.0492001286840723,0.8667675115977347,0.062097375384355,TMEM123-DT
2637,ENSG00000156096,-2.435929507212503,3.476079798096315e-09,8.458910262293823,UGT2B4
2638,ENSG00000177627,-0.3426389918918542,0.3763494545104109,0.4244087091057017,C12orf54
2639,ENSG00000081181,0.2233248718989436,0.4441542359779972,0.3524661915915004,ARG2
2640,ENSG00000147206,-0.9451589830481716,0.0062495263371684,2.204152897367824,NXF3
2641,ENSG00000108958,-0.1309757764544697,0.4675824763492407,0.3301417733173707,SDHCP5
2642,ENSG00000286373,-0.3417657675465229,0.2053293009052347,0.6875490715088155,
2643,ENSG00000175390,-0.1670316885276063,0.1046857921484811,0.9801122563365836,EIF3F
2644,ENSG00000123739,-0.0406550197694796,0.8032174423441087,0.0951668691338812,PLA2G12A
2645,ENSG00000180385,0.4109332557821065,0.0210794239476892,1.6761412615694615,EMC3-AS1
2646,ENSG00000163297,0.0284765813187262,0.9183870050772248,0.0369742700497402,ANTXR2
2647,ENSG00000170142,0.1021222661775501,0.4962861037121473,0.3042678851202776,UBE2E1
2648,ENSG00000164306,0.0120244630809624,0.9486276141192976,0.0229042373848836,PRIMPOL
2649,ENSG00000279198,-0.0351500008288064,0.9199862351410764,0.0362186705316142,
2650,ENSG00000275468,0.1776627079381477,0.5833811263203578,0.2340476253814299,
2651,ENSG00000174898,-0.551491757900934,0.2972715448574016,0.5268466599267456,CATSPERD
2652,ENSG00000135114,0.0195968087552221,0.9633924815436292,0.0161967473062591,OASL
2653,ENSG00000284734,0.2984409938153267,0.3958856865355735,0.4024302001194602,
2654,ENSG00000233766,0.1188232005963571,0.8124221591204518,0.0902182395600774,CAVIN2-AS1
2655,ENSG00000060558,0.1221458335897485,0.6305879420576981,0.2002543379773813,GNA15
2656,ENSG00000145088,0.2874315578896152,0.1444315017411858,0.8403380731079031,EAF2
2657,ENSG00000169429,0.1020890839970784,0.8361668382535486,0.0777070602358263,CXCL8
2658,ENSG00000101972,0.0524267435936919,0.7039079654785667,0.1524841202580191,STAG2
2659,ENSG00000136141,-0.1230978448186752,0.4389502554671952,0.3575846938813226,LRCH1
2660,ENSG00000149488,1.1799461072429025,0.0002956024258072,3.529292006304324,TMC2
2661,ENSG00000137770,-0.0314631411330504,0.8529396374169622,0.069081702788313,CTDSPL2
2662,ENSG00000176714,-0.0406312678770764,0.841970695977466,0.0747030234608611,CCDC121
2663,ENSG00000196739,-0.3176537777382365,0.252507580577641,0.5977255793131586,COL27A1
2664,ENSG00000240682,0.0783682865839561,0.5140332047494497,0.2890088261921027,ISY1
2665,ENSG00000127377,1.1240491710067346,0.0024097887062248,2.618021035326985,CRYGN
2666,ENSG00000121361,-0.7110806103843257,0.0026606610699101,2.575010444818277,KCNJ8
2667,ENSG00000105287,0.0188207951586365,0.9084333831652138,0.0417069146790212,PRKD2
2668,ENSG00000185495,0.2064558900368771,0.4045206282701768,0.3930593269182542,SEPTIN7P13
2669,ENSG00000203362,0.1240491581189065,0.5410277532114266,0.2667804562290534,POLH-AS1
2670,ENSG00000072401,0.0569562341597516,0.7108997534610738,0.1481916363843856,UBE2D1
2671,ENSG00000280069,0.3682951445715988,0.2279146889749728,0.6422276838797446,
2672,ENSG00000139880,0.2135303746273587,0.4027245896191653,0.3949918523645455,CDH24
2673,ENSG00000168884,0.0452019162166483,0.7951652367080373,0.0995426148228736,TNIP2
2674,ENSG00000269910,0.0358416894205208,0.8908111853636707,0.0502143384372559,
2675,ENSG00000234171,0.2356449536546509,0.1839440909629466,0.7353141589250239,RNASEH1-DT
2676,ENSG00000182195,0.2203457942082506,0.4909180858823779,0.3089909677896602,LDOC1
2677,ENSG00000166250,0.1867020505478077,0.6216840650974513,0.2064302642531045,CLMP
2678,ENSG00000185737,-1.0842879607918332,0.0002352631710323,3.628446053569008,NRG3
2679,ENSG00000236811,-0.2902028669764016,0.2239966292486014,0.6497585169772067,GAPDHP2
2680,ENSG00000173960,0.0944193346464955,0.4523085367121676,0.3445652154554936,UBXN2A
2681,ENSG00000105278,1.4734741100712152,0.0006285764226423,3.201641913023102,ZFR2
2682,ENSG00000231443,0.0644448817563706,0.8750408092472157,0.0579716923290111,PPP4R2P2
2683,ENSG00000285517,0.1051362660173,0.8394603384607988,0.0759998179232137,LINC00941
2684,ENSG00000286416,-0.025905172129792,0.9322092800370104,0.0304865780299027,
2685,ENSG00000268812,-0.4012109479205663,0.2961663508486908,0.5284642856894642,LIF-AS2
2686,ENSG00000182132,-0.2259179901372032,0.4836242493424542,0.3154919313605057,KCNIP1
2687,ENSG00000274902,-0.0399283405418356,0.9041876556170808,0.0437414264479092,
2688,ENSG00000120802,0.2142058555824134,0.1327073112993031,0.8771051497092389,TMPO
2689,ENSG00000142748,-0.8697663118999956,0.0035407960457608,2.4508990884216777,FCN3
2690,ENSG00000125458,-0.0067157751822758,0.9792883534895858,0.0090894104538698,NT5C
2691,ENSG00000252412,-0.2721695327760695,0.394784551544999,0.4036398502020685,
2692,ENSG00000204967,0.5691140712799955,0.1265929252837629,0.8975905644298461,PCDHA4
2693,ENSG00000244073,-0.1522417550750268,0.6434766911737971,0.1914671800384437,RPS4XP6
2694,ENSG00000139718,-0.0680181081873571,0.633636651843015,0.1981597095233679,SETD1B
2695,ENSG00000240184,-0.1779407341341699,0.475064864488159,0.3232470885519092,PCDHGC3
2696,ENSG00000023572,0.007892699880357,0.9604457984594076,0.0175271389690615,GLRX2
2697,ENSG00000101966,-0.0657958402389423,0.6119351333682617,0.2132946116996679,XIAP
2698,ENSG00000103111,-0.2071181388542466,0.0202039289164507,1.6945641681366983,MON1B
2699,ENSG00000167657,0.2206872971119839,0.1393275879840091,0.8559628812576886,DAPK3
2700,ENSG00000224287,0.3445950747716779,0.1967243738444079,0.7061418283351466,
2701,ENSG00000205085,-0.2267312754042773,0.4155996846181002,0.3813247906833653,GARIN1A
2702,ENSG00000095002,0.3285334840539224,0.0197303401270434,1.704865427975134,MSH2
2703,ENSG00000235997,-0.741535183738788,0.0012943814828251,2.887937708621461,LINC01936
2704,ENSG00000145868,-0.1928507062243372,0.1148669659810138,0.939804849944275,FBXO38
2705,ENSG00000074695,-0.124689928441453,0.3836516911222682,0.4160628831052382,LMAN1
2706,ENSG00000116039,-0.5378121926910823,0.1274051908023944,0.8948128774095199,ATP6V1B1
2707,ENSG00000153574,-0.0574199720276011,0.7232909069933932,0.140686994694694,RPIA
2708,ENSG00000197530,-0.0403118822429109,0.8664063619385058,0.0622783673884571,MIB2
2709,ENSG00000281183,-0.2614787269066836,0.369923329175071,0.4318882790860234,NPTN-IT1
2710,ENSG00000163159,0.1168226149827464,0.4634374426842653,0.3340088810029927,VPS72
2711,ENSG00000226278,0.8353215354896308,0.3855880856089429,0.4138763939451207,PSPHP1
2712,ENSG00000143119,0.3156124537749233,0.1295244497998914,0.8876482438536466,CD53
2713,ENSG00000213385,0.3953713908743591,0.0641671171178299,1.192687472130708,RPL7AP39
2714,ENSG00000075399,0.0317482883937237,0.8931560060018588,0.0490726770260145,VPS9D1
2715,ENSG00000260367,0.0998510898233919,0.7351461469837629,0.133626314631207,
2716,ENSG00000196850,-0.1734133430436185,0.2182746544097192,0.6609966907180512,PPTC7
2717,ENSG00000255423,-0.0376421560297071,0.9177193062832892,0.0372901318413672,EBLN2
2718,ENSG00000126261,0.1939655994617407,0.1984259287482817,0.7024015782678359,UBA2
2719,ENSG00000088543,-0.205486763930221,0.1842623543908666,0.7345633839904525,C3orf18
2720,ENSG00000168282,0.0399122709193087,0.9180547038626772,0.0371314398468325,MGAT2
2721,ENSG00000188677,0.1145492642792021,0.5685195719085677,0.2452545796559664,PARVB
2722,ENSG00000122707,-0.0443727321699623,0.8582858853509484,0.0663680294587642,RECK
2723,ENSG00000213442,-0.1713287295189222,0.5816742268840913,0.2353201787149418,RPL18AP3
2724,ENSG00000235934,-0.1574914030664508,0.7984118513046307,0.0977730251800984,
2725,ENSG00000255491,0.0636184335662184,0.8600727444351527,0.0654648148370128,
2726,ENSG00000225886,0.2415073356098497,0.6008708108419802,0.2212188926719986,
2727,ENSG00000091640,-0.214310229835427,0.1194912008467972,0.9226640743340854,SPAG7
2728,ENSG00000137857,-1.4070890342427251,3.3280846692181265e-08,7.4778056334310525,DUOX1
2729,ENSG00000163462,0.1901634649144822,0.5006334025192913,0.3004801774088632,TRIM46
2730,ENSG00000198055,0.1467293847665442,0.2576722973310538,0.5889322704788751,GRK6
2731,ENSG00000182504,0.2637694133317456,0.0541320854569742,1.2665452412442482,CEP97
2732,ENSG00000166228,-0.1467232634742386,0.4338758320053715,0.3626345405115536,PCBD1
2733,ENSG00000269397,0.0463844479679482,0.8946177938008046,0.0483624680316278,
2734,ENSG00000246695,0.0065876048989835,0.9853256042425272,0.0064202316761562,RASSF8-AS1
2735,ENSG00000117419,0.0681694550516643,0.6062010996576694,0.2173832801511338,ERI3
2736,ENSG00000113212,0.1608794089390563,0.6112847301706409,0.2137564527059795,PCDHB7
2737,ENSG00000182858,-0.1689678927801129,0.1066588387457233,0.972003149033696,ALG12
2738,ENSG00000172548,0.1212381455111259,0.8163392772516277,0.08812930740444,NIPAL4
2739,ENSG00000167757,-0.7031965466982585,0.195293146818323,0.7093129966056785,KLK11
2740,ENSG00000121895,0.1412217260174693,0.7478894922132223,0.1261625685359873,TMEM156
2741,ENSG00000273733,-0.559736914405453,0.0181276318854604,1.7416589265305695,
2742,ENSG00000131626,0.0828281472057412,0.4093697618832417,0.3878842396711837,PPFIA1
2743,ENSG00000197275,0.3126800512812718,0.0816565407392146,1.0880090222784673,RAD54B
2744,ENSG00000100209,-0.0781573507587745,0.6805930899507089,0.1671124646018187,HSCB
2745,ENSG00000198298,0.1165660868069792,0.4883404736872423,0.3112772798719293,ZNF485
2746,ENSG00000166257,0.5970111960723985,0.0280020351017701,1.5528104043238171,SCN3B
2747,ENSG00000166439,-0.0304110627146225,0.9010969387045432,0.0452284857358547,RNF169
2748,ENSG00000243964,-0.2162682116896581,0.4265378460961396,0.3700424284554114,RPL23AP65
2749,ENSG00000079263,0.253276111184145,0.3017976891582664,0.5202840899072004,SP140
2750,ENSG00000165061,0.946092592342123,0.1438290282748819,0.8421534536796318,ZMAT4
2751,ENSG00000168634,1.2426684554746832,0.0006694582852602,3.174276479213125,WFDC13
2752,ENSG00000248187,-0.4585102226295958,0.2469706518086716,0.6073546520635091,LINC03140
2753,ENSG00000178695,0.2413422720472968,0.2190050151925845,0.6595459397465202,KCTD12
2754,ENSG00000167074,-0.3075877943980646,0.1085423439897965,0.9644008039944048,TEF
2755,ENSG00000214401,0.2597766639052205,0.3017976891582664,0.5202840899072004,KANSL1-AS1
2756,ENSG00000089012,0.428158847980023,0.1003136533637064,0.9986399525531522,SIRPG
2757,ENSG00000143621,0.1722902682637558,0.2279278247348878,0.642202654235178,ILF2
2758,ENSG00000111445,0.2912245085907056,0.0169509234161846,1.7708066382496923,RFC5
2759,ENSG00000136628,0.0548847844618877,0.7286528420838435,0.1374793368090756,EPRS1
2760,ENSG00000124795,0.2081148485403983,0.0719087978009425,1.1432179718888915,DEK
2761,ENSG00000251273,0.5978015055560435,0.4603097448984014,0.3369498308613938,LINC02228
2762,ENSG00000168096,-0.0272559372350021,0.9067053373588156,0.0425338277699484,ANKS3
2763,ENSG00000119004,-0.1436631935238933,0.1755174795597054,0.7556796262163284,CYP20A1
2764,ENSG00000277232,0.0854486046470206,0.7261416769655185,0.1389786361574034,GTSE1-DT
2765,ENSG00000162104,-0.047264176112572,0.8469260293497939,0.0721545193600483,ADCY9
2766,ENSG00000112406,-0.1292055948126913,0.3737806963522105,0.4273831312188,HECA
2767,ENSG00000137078,0.2472211473524642,0.4146206012778544,0.3823491228909446,SIT1
2768,ENSG00000068796,0.2106343164752028,0.1006360689995236,0.9972463357815364,KIF2A
2769,ENSG00000197976,-0.5512300349710131,1.8888559270954596e-07,6.723801166722764,AKAP17A
2770,ENSG00000165661,0.2300197301615968,0.080122137833458,1.0962474712994874,QSOX2
2771,ENSG00000174177,0.1341616405139049,0.3709376460324234,0.4306990883902497,CTU2
2772,ENSG00000196284,0.1076552501030498,0.4857100101573127,0.3136229459169462,SUPT3H
2773,ENSG00000287185,-0.959884219800605,0.0027530628941237,2.5601838669724954,
2774,ENSG00000261357,-0.6451905287912242,0.0373321893601482,1.427916539965205,
2775,ENSG00000166840,0.5836744357354227,0.3163045273537012,0.4998945918634153,GLYATL1
2776,ENSG00000003756,-0.1882489977711914,0.1445765697479874,0.8399020836227566,RBM5
2777,ENSG00000128564,1.7668589147853329,1.0192634756188222e-05,4.991713538057598,VGF
2778,ENSG00000256287,0.3981621859124543,0.5452490387989427,0.2634050913516154,
2779,ENSG00000162641,0.5453308063476399,0.0710586773160272,1.1483828807152088,AKNAD1
2780,ENSG00000187010,0.0921658782233777,0.8452101675371124,0.0730352872010034,RHD
2781,ENSG00000174227,0.0538608783329431,0.68089650439274,0.1669188954102027,PIGG
2782,ENSG00000132323,-0.0285555800207263,0.8112186499297853,0.0908620734588551,ILKAP
2783,ENSG00000136044,-0.1738719608359588,0.1807298144957667,0.7429701971739142,APPL2
2784,ENSG00000138030,0.3313158479024231,0.0773580060823897,1.1114947328052949,KHK
2785,ENSG00000129167,0.6848122025249069,0.0406235603393583,1.391222016726947,TPH1
2786,ENSG00000153037,-0.0334422686200533,0.8358429342103757,0.0778753244920436,SRP19
2787,ENSG00000108592,0.1971584352432317,0.0975269551766553,1.0108753343879104,FTSJ3
2788,ENSG00000271882,0.0465571223952794,0.8485329426747337,0.0713312923632354,
2789,ENSG00000172159,-0.0173393428132977,0.9619441719375664,0.0168501322480605,FRMD3
2790,ENSG00000100228,-0.446118329640988,0.0474693881600719,1.3235863659310398,RAB36
2791,ENSG00000118058,0.0523771524745399,0.7882958428114103,0.1033107637438841,KMT2A
2792,ENSG00000186280,0.1719934079216249,0.2739250937745106,0.562368181004133,KDM4D
2793,ENSG00000115317,0.1846677707367655,0.1263119370928523,0.8985556045627903,HTRA2
2794,ENSG00000279041,-0.2954661246317311,0.3047387283797284,0.5160723490172634,
2795,ENSG00000048649,0.1137941701054465,0.450366203513618,0.3464342073624176,RSF1
2796,ENSG00000168234,-0.5527613002446152,0.0091175267195241,2.040122955283182,TTC39C
2797,ENSG00000188976,0.2407160409136856,0.0764395046818555,1.1166821357802097,NOC2L
2798,ENSG00000126012,0.0218451459428003,0.887940608331864,0.0516160818974655,KDM5C
2799,ENSG00000285534,-0.0332961545675128,0.9732797274854468,0.0117623224819073,
2800,ENSG00000198743,0.558584465529972,0.0289446832767895,1.5384311982787335,SLC5A3
2801,ENSG00000216863,0.5937225116128606,0.0829195617499289,1.0813430019241792,LY86-AS1
2802,ENSG00000236772,-0.3295799733864356,0.3174994946640624,0.4982569615996712,
2803,ENSG00000136518,0.1451192985999276,0.3446635959458626,0.4626045852162107,ACTL6A
2804,ENSG00000141447,-0.3233018834703146,0.0569171154690822,1.2447571178569723,OSBPL1A
2805,ENSG00000189067,-0.1205824259178206,0.3303637483660956,0.4810076149483285,LITAF
2806,ENSG00000123009,-0.209561252478616,0.4265595752054092,0.370020304763512,NME2P1
2807,ENSG00000273374,0.6356076461852402,0.0174003426215005,1.7594422001563594,
2808,ENSG00000182287,0.2723968642886229,0.1145193321560581,0.9411211933240718,AP1S2
2809,ENSG00000111328,-0.0933940581005753,0.5285794475900151,0.2768897272651711,CDK2AP1
2810,ENSG00000197223,-0.0657083404406855,0.6681919729398845,0.1750987458916221,C1D
2811,ENSG00000047597,-0.7832256106564928,0.014399313357112,1.8416582170941425,XK
2812,ENSG00000139921,0.1125704438556151,0.4469077909177082,0.3497820742430268,TMX1
2813,ENSG00000171132,-0.1009750783940442,0.5754185873810548,0.240016113480373,PRKCE
2814,ENSG00000198369,-0.0076596271894382,0.9713770833404292,0.0126121465868807,SPRED2
2815,ENSG00000237222,0.1574434948863746,0.7518507395900594,0.1238683687254264,LINC01968
2816,ENSG00000182185,0.2543230075724217,0.0976050294968249,1.0105278029640474,RAD51B
2817,ENSG00000198830,0.24827292005853,0.0501156781367759,1.3000263886411736,HMGN2
2818,ENSG00000120008,-0.0930044125304513,0.3410429120778802,0.4671909720159948,WDR11
2819,ENSG00000198758,-0.7618785423462787,0.3478582681711699,0.458597669528009,EPS8L3
2820,ENSG00000165359,0.2434475354784676,0.1863323147502344,0.7297118208917093,INTS6L
2821,ENSG00000204876,-0.5387049945325906,0.3964573264726838,0.4018035520407376,
2822,ENSG00000142661,-0.3011827566866022,0.5379839823303944,0.2692306546107105,MYOM3
2823,ENSG00000269924,0.089005038554175,0.8494419536355174,0.0708662931658618,
2824,ENSG00000134871,0.0750081452077905,0.7851677595292041,0.1050375416573956,COL4A2
2825,ENSG00000145794,0.5611196927535179,0.1913759729238012,0.7181125884067374,MEGF10
2826,ENSG00000179242,-0.563999727751568,0.1423659958957051,0.846593729507871,CDH4
2827,ENSG00000128342,-0.1387379472934005,0.7193993528103226,0.1430299572195261,LIF
2828,ENSG00000125731,-0.0165148696892,0.9507257270186154,0.0219447537485573,SH2D3A
2829,ENSG00000007516,-0.0176501646772933,0.9663882874042397,0.0148483423265576,BAIAP3
2830,ENSG00000155380,0.5014696353028046,0.1281535574060522,0.8922693337608536,SLC16A1
2831,ENSG00000183044,-0.2300209024448517,0.4027445664578054,0.3949703100603529,ABAT
2832,ENSG00000148143,0.0362067668998636,0.9192759754583943,0.0365540896735534,ZNF462
2833,ENSG00000180772,-1.8176812744774824,0.0001601041596445,3.795597384587728,AGTR2
